,auction_id,experiment,date,hour,device_make,platform_os,browser,yes,no
406,0c798e9b-204c-4f0e-8afd-0d34c4f47d80,control,2020-07-04,0,Generic Smartphone,6,Chrome Mobile,0,0
407,0c8d37c8-1697-4456-8aa4-ffb0738b073e,exposed,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
408,0c9f4fda-2cb3-4a78-bdb7-268d90c38ec9,control,2020-07-09,18,Generic Smartphone,6,Chrome Mobile,0,0
413,0cb8826f-ae5f-43ef-89d1-e72e1a5f6262,control,2020-07-04,21,Generic Smartphone,6,Chrome Mobile,0,0
417,0cc34121-6216-4046-90f3-76473110dd19,exposed,2020-07-06,7,Generic Smartphone,6,Chrome Mobile,0,0
423,0ce12313-4b82-41d4-8d87-5e5f84868877,control,2020-07-09,14,Generic Smartphone,6,Chrome Mobile,0,0
424,0ce2e5b2-321e-461a-8ca7-72f900f4b932,control,2020-07-05,16,Generic Smartphone,6,Chrome Mobile,0,0
425,0cef2caa-a0fc-4dd7-9c17-bece0486133c,control,2020-07-04,5,Generic Smartphone,6,Chrome Mobile,0,0
426,0cf2c1b4-2fe4-4f0e-9cdd-92a60f270761,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,0,0
428,0d0142f3-413b-40dc-9654-e6709c92c312,exposed,2020-07-09,14,Generic Smartphone,6,Chrome Mobile,0,0
429,0d02e612-4ee4-4379-bfde-40a3ee18b968,control,2020-07-05,9,Generic Smartphone,6,Chrome Mobile,0,0
430,0d04f1cf-7dd1-48e3-87f1-0c8b87345cf0,exposed,2020-07-08,16,Generic Smartphone,6,Chrome Mobile,1,0
431,0d0f3433-61e6-4fb9-bcb3-37f531a2a18e,exposed,2020-07-09,14,Nokia undefined$2$3,6,Chrome Mobile,0,0
432,0d11d2c1-cb69-4175-b14c-f916724d04e0,control,2020-07-04,2,Generic Smartphone,6,Chrome Mobile,0,0
433,0d176afe-bb6b-4e12-bc34-008e2f158d05,exposed,2020-07-09,6,Generic Smartphone,6,Chrome Mobile,0,0
435,0d2304cc-98cc-4910-a958-2b214ec8d263,exposed,2020-07-08,13,Generic Smartphone,6,Chrome Mobile,0,0
438,0d49bacd-aa02-4d79-80bd-e3d684d7d03d,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
440,0d4b589b-325e-45ed-b81f-ab04138f1254,control,2020-07-09,9,Generic Smartphone,6,Chrome Mobile,0,0
441,0d4b5f91-3fe6-4e27-bbac-664238507989,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
442,0d51e312-89d3-4837-96a5-0e37af5bd7db,exposed,2020-07-09,6,Generic Smartphone,6,Chrome Mobile,0,0
443,0d526c02-4fa4-471a-9d66-d9e1571f6dff,control,2020-07-04,13,Generic Smartphone,6,Chrome Mobile,0,0
444,0d53aaa3-6440-4a55-b22c-e14abe7af831,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
445,0d542f08-2a36-40d2-b238-71cf2172be06,exposed,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
451,0d91ab86-0489-4318-a244-4608aea31dcf,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
452,0d9bdb94-9334-4abb-974f-0ce86a2125ad,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
453,0da05c85-8695-46ac-9517-399bce83764e,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
454,0da08d26-838c-4f4d-993d-7a08ad6fa708,exposed,2020-07-05,16,Generic Smartphone,6,Chrome Mobile,0,0
455,0da426ca-0692-47c2-ad9b-dec676e4c2eb,exposed,2020-07-06,8,Generic Smartphone,6,Chrome Mobile,0,0
456,0da9148e-75dd-4985-943f-2e0c36c7e167,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
458,0dbae220-73dc-4f98-a504-5f9eb2dad6a9,exposed,2020-07-05,20,Generic Smartphone,6,Chrome Mobile,0,0
459,0dbe8a0c-6880-4bb1-81e3-8af0247fdea8,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
460,0dca2ecb-7afb-421f-b50c-a8d28cc7d3ae,control,2020-07-04,1,Generic Smartphone,6,Chrome Mobile,0,0
461,0dd17dc5-7a4e-411b-9495-5bcccef8e9f2,control,2020-07-08,5,Generic Smartphone,6,Chrome Mobile,0,0
462,0dd4451a-ea85-480d-be84-9ec6d54c5911,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
464,0de25805-9ea8-498e-af48-04abbe3bdc93,exposed,2020-07-09,4,Generic Smartphone,6,Chrome Mobile,0,0
468,0dfe7044-7664-4d43-b21a-f50e8e8f82e3,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
470,0e028fa4-3e36-4413-9830-7985f814db60,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
473,0e1115fd-e464-4121-98dd-be6ccd03b9d4,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
474,0e1423f8-87a9-4b3e-bde3-b66a7228df4c,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
477,0e316686-1a32-47b9-84c7-692da8530070,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
478,0e43fda9-1b18-47fd-b252-f037c690b4cf,exposed,2020-07-05,17,Generic Smartphone,6,Chrome Mobile,0,0
480,0e55ebf1-455c-40e9-bdb8-2f961d9795ef,exposed,2020-07-03,12,Generic Smartphone,6,Chrome Mobile,0,0
481,0e59e1e6-ecdd-4e3d-b066-f036290521a5,control,2020-07-07,7,Generic Smartphone,6,Chrome Mobile,0,0
487,0e919263-c49f-4a57-a6a3-a1ebe06fc184,control,2020-07-08,22,Generic Smartphone,6,Chrome Mobile,0,0
490,0eac3974-8898-43ea-ba42-d46f4429e22e,control,2020-07-05,21,Generic Smartphone,6,Chrome Mobile,0,0
491,0ebd7941-dca1-4bf6-a084-9c9f95bd32fc,control,2020-07-04,9,Generic Smartphone,6,Chrome Mobile,0,0
492,0ebd833d-4d19-43e6-8e35-1f5964b59cdb,control,2020-07-06,9,Generic Smartphone,6,Chrome Mobile,0,0
493,0ebff06f-2083-4ad9-bbd3-134a25861c47,exposed,2020-07-06,7,Generic Smartphone,6,Chrome Mobile,0,0
499,0efe4374-3dee-411a-b852-006d3a103329,control,2020-07-04,0,Generic Smartphone,6,Chrome Mobile,0,0
500,0f0e82fb-2692-47a0-999b-47c442a0ab9f,exposed,2020-07-08,1,Generic Smartphone,6,Chrome Mobile,0,0
505,0f2b40de-5f60-45e3-8c9a-2a00e6c76b7d,exposed,2020-07-05,15,Generic Smartphone,6,Chrome Mobile,0,0
507,0f3b2127-799b-4e56-a439-5db4df42bdce,control,2020-07-07,9,Generic Smartphone,6,Chrome Mobile,0,0
508,0f3d55b0-d66b-4df8-bd18-401301af9e52,exposed,2020-07-05,2,Generic Smartphone,6,Chrome Mobile,0,0
509,0f3e2b31-f28b-4f17-8555-423ec09c842e,control,2020-07-07,4,Generic Smartphone,6,Chrome Mobile,0,0
511,0f47aa28-13f1-4e5e-a388-7632d77de48e,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,0,0
513,0f58269e-c0fc-4e75-8b6e-076a06e5201c,exposed,2020-07-05,0,Generic Smartphone,6,Chrome Mobile,0,0
514,0f5bfe2f-cd24-497d-9cec-e8f935665bf2,control,2020-07-05,0,Generic Smartphone,6,Chrome Mobile,1,0
515,0f67d99a-908e-4bd0-ab74-3053b19489fe,exposed,2020-07-06,10,Generic Smartphone,6,Chrome Mobile,0,0
516,0f6813eb-df47-4b26-a6b7-4f1182b276ef,exposed,2020-07-04,13,Generic Smartphone,6,Chrome Mobile,0,0
517,0f6c8741-7f8f-4384-82f0-cf3d53a77667,control,2020-07-05,9,Generic Smartphone,6,Chrome Mobile,0,0
518,0f9cfc98-c87a-4b8a-b24e-25aa8557eb3c,control,2020-07-08,22,Generic Smartphone,6,Chrome Mobile,0,0
520,0fba3bbc-415d-449e-b0f7-1ee44d6b6bc2,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
521,0fc428fc-52da-464c-b2b3-76c5f790fb59,exposed,2020-07-08,11,Generic Smartphone,6,Chrome Mobile,0,0
522,0fcd2a67-2a84-4ff8-8831-f0002c75944f,exposed,2020-07-10,15,Generic Smartphone,6,Chrome Mobile,0,0
523,0fd69218-581b-4f3f-b364-d52d29557e9a,control,2020-07-05,19,Generic Smartphone,6,Chrome Mobile,0,0
524,0fe6ae62-6ad1-4afd-a373-4f602f0b371b,exposed,2020-07-09,1,Generic Smartphone,6,Chrome Mobile,0,0
527,0fffe0e4-1886-4d63-9b68-1f0d7ca0359b,control,2020-07-09,12,Generic Smartphone,6,Chrome Mobile,1,0
528,10013565-010c-47ba-92a6-a5f4138842bf,control,2020-07-04,8,Generic Smartphone,6,Chrome Mobile,0,0
530,1005cbc6-f004-4d11-89c5-ce5fa920840e,exposed,2020-07-05,21,Generic Smartphone,6,Chrome Mobile,0,0
534,1033f102-554b-472d-a376-0915f83f0070,exposed,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,0,0
535,103dd99d-97da-476e-bc2e-a313613b6ae3,exposed,2020-07-03,10,Generic Smartphone,6,Chrome Mobile,0,0
536,103de449-e9bc-42b3-84d1-0dff5ef41aef,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
539,10861fc7-a75b-4315-9940-c38c7b6b4cb9,exposed,2020-07-03,13,Generic Smartphone,6,Chrome Mobile,0,0
540,108cb1d8-d25b-4cbe-8432-76dcf7a7dc80,control,2020-07-06,4,Generic Smartphone,6,Chrome Mobile,0,0
543,10a86a0b-18fe-4d93-abe3-7aa2b94b0968,control,2020-07-07,9,Generic Smartphone,6,Chrome Mobile,0,0
544,10b3bf28-90df-4a39-9c54-19e187555d88,exposed,2020-07-06,1,Generic Smartphone,6,Chrome Mobile,0,0
546,10dc9dfe-861e-4442-b5de-d975ebb52c7f,control,2020-07-09,20,Generic Smartphone,6,Chrome Mobile,0,0
552,111163d3-3f32-4915-9f79-883d00d8b5d2,control,2020-07-10,7,Generic Smartphone,6,Chrome Mobile,0,0
553,1115e7fe-3810-45bb-b305-82828af77f49,control,2020-07-08,2,Generic Smartphone,6,Chrome Mobile,0,0
557,11346a11-6b98-40b7-86d4-3cc38cce46e4,control,2020-07-10,7,Generic Smartphone,6,Chrome Mobile,0,0
560,1152382c-49be-47c7-bf5b-41a3288420c6,exposed,2020-07-08,3,Generic Smartphone,6,Chrome Mobile,0,0
563,1188cf08-c5de-4fd9-94c5-ac9067cb4a1b,control,2020-07-07,3,Generic Smartphone,6,Chrome Mobile,1,0
565,119baf26-7e71-4703-84a1-058145c4ded3,control,2020-07-09,8,Generic Smartphone,6,Chrome Mobile,0,0
570,11aee156-5497-4440-b106-dd36a51c4cce,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
571,11b88ee5-c76f-4680-ad22-b45d99df8cfb,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,0,0
575,11c49634-f2a7-433c-add9-2ff639a5081c,control,2020-07-08,22,Generic Smartphone,6,Chrome Mobile,0,0
576,11c6eaca-1381-4dc4-85dc-82ba6184dcbe,control,2020-07-09,11,Generic Smartphone,6,Chrome Mobile,0,0
577,11c8aa74-2ff8-454b-9c3b-332e961a6782,control,2020-07-09,12,Generic Smartphone,6,Chrome Mobile,0,0
579,11e0df27-f332-49bb-88ff-784e75dabdee,exposed,2020-07-05,20,Generic Smartphone,6,Chrome Mobile,0,0
580,11e50977-ecb1-4e93-8209-f83ff60d7a50,control,2020-07-10,6,Generic Smartphone,6,Chrome Mobile,0,0
582,11f55a12-120d-4aea-a332-fd32912bc109,exposed,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,0
584,12068f3b-9f0e-481e-82da-1a3ef2b33e72,control,2020-07-10,16,Generic Smartphone,6,Chrome Mobile,0,0
589,121eb320-0872-457c-b9f6-bb000e2b12d0,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
591,1222d248-b88e-4910-97a8-44f9226a4f63,exposed,2020-07-08,17,Generic Smartphone,6,Chrome Mobile,0,0
592,12253759-e0da-48c8-9e70-a61f75df5965,exposed,2020-07-07,10,Generic Smartphone,6,Chrome Mobile,0,0
597,1239992f-2a5c-4da6-affc-d90c49915a8a,control,2020-07-04,20,Generic Smartphone,6,Chrome Mobile,0,0
600,124551bc-806c-4575-8767-cd1dda96a7a7,control,2020-07-04,6,Generic Smartphone,6,Chrome Mobile,0,0
601,1245b905-8c45-48fc-982b-93404e2e6fbc,exposed,2020-07-03,13,Generic Smartphone,6,Chrome Mobile,0,0
602,125ca54d-1e26-41f4-bcf7-877085a4932e,exposed,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
603,12875dfe-cebb-4696-840d-787817e57966,control,2020-07-04,15,Generic Smartphone,6,Chrome Mobile,0,0
605,129836fb-6858-4b36-a738-a852e028b19a,exposed,2020-07-05,15,Generic Smartphone,6,Chrome Mobile,0,0
606,1299fb97-e471-4879-a38a-ef768989f77d,exposed,2020-07-10,6,Generic Smartphone,6,Chrome Mobile,0,0
607,129e954b-ce99-4e2a-8b46-4cbf7ec6354d,control,2020-07-04,3,Generic Smartphone,6,Chrome Mobile,0,0
608,12a01a67-ec04-413c-b054-9c2e3f3c1169,control,2020-07-10,15,Generic Smartphone,6,Chrome Mobile,0,0
610,12b3cff4-5c1e-434b-8538-a8fbad2ef5f1,control,2020-07-07,10,Generic Smartphone,6,Chrome Mobile,0,0
611,12cd34d0-8dab-4e05-b930-2e4ee6803ad9,exposed,2020-07-04,11,Generic Smartphone,6,Chrome Mobile,0,0
614,13048da7-11de-4213-a6f4-2e4835ccfb28,exposed,2020-07-09,5,Generic Smartphone,6,Chrome Mobile,0,0
615,130ed201-5a53-4622-bf54-46effe04a6c0,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
617,1315dcf7-e696-41d7-a3ac-c0e3e74680b5,control,2020-07-08,0,Generic Smartphone,6,Chrome Mobile,0,0
618,131ad9e8-3f1e-4503-ac4b-32a838ca6371,exposed,2020-07-09,13,Generic Smartphone,6,Chrome Mobile,0,0
619,131de62e-a135-49c4-9bd9-44577f5233c9,exposed,2020-07-08,18,XiaoMi Redmi 6,6,Chrome Mobile,0,0
620,13216aee-22ee-4a6e-b517-f92ca681203f,exposed,2020-07-05,3,Generic Smartphone,6,Chrome Mobile,0,0
621,1321edd3-7924-42a6-939b-5cf9b555903b,exposed,2020-07-09,10,Generic Smartphone,6,Chrome Mobile,0,0
623,132f02cf-ede3-4e4d-9ce1-cf8f96307535,exposed,2020-07-09,11,Generic Smartphone,6,Chrome Mobile,0,0
627,1354f37f-347c-4639-8db1-fd6db37b900f,control,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,0,0
629,1362cbd1-b11b-418f-ab59-6d0d32889b8a,exposed,2020-07-03,10,Generic Smartphone,6,Chrome Mobile,0,0
630,136cf577-5a28-4659-ad71-5a05d12bd65a,exposed,2020-07-10,16,Generic Smartphone,6,Chrome Mobile,0,0
631,137e2963-0f2e-42e1-9970-4e5be1468ac1,exposed,2020-07-04,7,Generic Smartphone,6,Chrome Mobile,0,0
634,13ae7a2d-a506-4e6f-9cca-cc1a94aa7939,exposed,2020-07-03,14,Nokia undefined$2$3,6,Chrome Mobile,0,0
635,13afe176-98af-4671-9106-74c28db0628a,exposed,2020-07-05,9,Generic Smartphone,6,Chrome Mobile,0,0
636,13b3f448-ecbc-4ebb-af2d-44b32780a04f,exposed,2020-07-03,10,Generic Smartphone,6,Chrome Mobile,0,0
638,13bd3195-8365-48d7-b951-d77808fd4b08,exposed,2020-07-08,22,Generic Smartphone,6,Chrome Mobile,0,0
639,13cb49d1-7ba7-4cf0-8237-7ffeb2e0a85e,control,2020-07-09,18,Generic Smartphone,6,Chrome Mobile,0,0
644,13f457ba-7595-4297-83c1-9c56edfbae86,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
645,13f66707-8d64-4250-9924-3859f19bf2e9,control,2020-07-09,17,Generic Smartphone,6,Chrome Mobile,0,0
648,140e5813-b797-467f-b376-27a6d738321a,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
651,142e6ff3-3223-4fc5-b2cd-420417864399,exposed,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,0
657,14523439-3adb-4421-8302-bc9f12813e42,exposed,2020-07-09,22,Generic Smartphone,6,Chrome Mobile,0,0
659,14636995-3298-4535-b57b-9f89e0e4af9e,exposed,2020-07-08,17,Generic Smartphone,6,Chrome Mobile,0,0
660,14751782-6803-4bee-8cb3-ed539b05d085,control,2020-07-06,0,Generic Smartphone,6,Chrome Mobile,0,0
662,14a28b3e-234f-469a-9cda-61aa2a7c5553,control,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
664,14b12fa3-481a-40f8-b943-270a838227e4,exposed,2020-07-10,16,Generic Smartphone,6,Chrome Mobile,0,0
668,14ca050a-eea5-4c06-9b92-40f0746cc827,exposed,2020-07-10,17,Generic Smartphone,6,Chrome Mobile,1,0
669,14cb9b5b-8519-42ad-9e4d-58646531ef00,exposed,2020-07-10,10,Generic Smartphone,6,Chrome Mobile,0,0
670,14d562be-2d6d-45bf-99b5-df3ca68dc262,exposed,2020-07-10,16,Generic Smartphone,6,Chrome Mobile,0,0
671,14db6b8d-4c4d-4543-a492-464861c1b1b8,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
672,14dfe48f-798b-4ccc-a632-96f126f7baa6,exposed,2020-07-04,14,Generic Smartphone,6,Chrome Mobile,0,0
677,152a7181-34de-49e4-9f92-2c65b829747e,control,2020-07-08,17,Generic Smartphone,6,Chrome Mobile,0,0
678,15511b37-b7ef-4663-8764-3fc6f0e881e6,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
679,1559ba21-3e45-4cde-ae66-ab0c5b1cad54,control,2020-07-05,9,Generic Smartphone,6,Chrome Mobile,0,0
680,155b2063-8fb6-49e9-ac38-afebe555033a,control,2020-07-10,9,Generic Smartphone,6,Chrome Mobile,0,0
681,155bd6f7-96b4-4e4a-acc7-bf85c3e6e896,exposed,2020-07-03,11,Generic Smartphone,6,Chrome Mobile,0,0
688,15b45497-307a-4c34-9553-47894a635c60,control,2020-07-09,1,Generic Smartphone,6,Chrome Mobile,0,0
690,15f8f383-bd13-440b-98b1-fac33fa4b57b,exposed,2020-07-05,19,Generic Smartphone,6,Chrome Mobile,0,0
691,15f9f676-575a-4674-ac59-22c06b4f8fe0,exposed,2020-07-09,18,Generic Smartphone,6,Chrome Mobile,0,0
693,160054a6-95e2-4c3c-9c7d-493367b7e4df,exposed,2020-07-10,7,Generic Smartphone,6,Chrome Mobile,0,0
695,1602332c-e13a-4429-a160-e07dd7ce165c,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
696,161ca8cb-3662-494a-91cf-eb4c2702b768,exposed,2020-07-05,20,Generic Smartphone,6,Chrome Mobile,0,0
697,16219a43-f8cd-4f95-8100-f6f7a861ee8b,exposed,2020-07-08,9,Generic Smartphone,6,Chrome Mobile,0,0
700,165e1136-c937-438b-8cbf-7a0c0ae4da58,exposed,2020-07-03,5,Generic Smartphone,6,Chrome Mobile,0,0
701,16635abc-4436-46ac-ac92-92119d473f65,exposed,2020-07-09,19,Generic Smartphone,6,Chrome Mobile,1,0
702,16693a33-55ab-47f7-8c15-41616a42b838,control,2020-07-10,9,Generic Smartphone,6,Chrome Mobile,0,0
703,1685f0c6-191b-4e69-af13-97d54b547603,exposed,2020-07-09,6,Generic Smartphone,6,Chrome Mobile,0,0
704,1686b2f5-5ef3-4a71-a577-ed7adbdee70c,control,2020-07-09,1,Generic Smartphone,6,Chrome Mobile,0,0
705,168b6aed-4d9d-4860-b67d-4e30f2f140ce,exposed,2020-07-03,5,Generic Smartphone,6,Chrome Mobile,0,0
706,168d7e79-f93a-43ce-846d-d9d1586d8621,control,2020-07-09,4,Generic Smartphone,6,Chrome Mobile,0,0
707,168da473-e2ff-4792-a423-27d015d2df64,control,2020-07-05,0,Generic Smartphone,6,Chrome Mobile,0,0
708,16911cff-0037-4246-a7bd-198eeef724b5,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
710,16a44a83-b78b-487f-bbaa-5bd0c5de7b3e,exposed,2020-07-05,0,Generic Smartphone,6,Chrome Mobile,0,0
711,16a4dc29-1f32-4ae9-bc24-71f70d0c8661,control,2020-07-04,22,Generic Smartphone,6,Chrome Mobile,0,0
713,16ab0cef-1d96-4aee-804c-0346b4eb95c7,exposed,2020-07-09,13,Generic Smartphone,6,Chrome Mobile,0,0
714,16c23f3e-1df5-4ee5-a5cb-19edcfb9fa26,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
715,16c3ab6d-6ba0-4799-a988-15ffda7a9205,exposed,2020-07-05,10,Generic Smartphone,6,Chrome Mobile,0,0
716,16c73d5d-6bea-4cb6-8e3c-9034f729ec09,exposed,2020-07-06,10,Generic Smartphone,6,Chrome Mobile,0,0
718,16dfd9e0-e990-4336-a842-65a7f0513f7a,exposed,2020-07-04,9,Generic Smartphone,6,Chrome Mobile,1,0
720,16f2daf8-4995-4c8a-871e-e4c387349a54,exposed,2020-07-08,2,Generic Smartphone,6,Chrome Mobile,0,0
721,17083717-7462-4195-9154-722bbb758bb7,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
723,170fe72c-4be6-447b-9f4c-3f0082009097,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
724,1714acb8-1f13-4350-8489-cef775ff7453,exposed,2020-07-03,10,Generic Smartphone,6,Chrome Mobile,0,0
725,171716a5-92b7-4aa4-92d8-d4d4dbdad02d,exposed,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,0
727,171dcbd4-c583-47a0-99bb-acc9f08418c1,control,2020-07-06,6,Generic Smartphone,6,Chrome Mobile,0,0
731,172e55d3-b063-4e86-832c-48be4351b8f4,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
732,173b3555-746d-4c63-9323-e7003a1dd4cb,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
733,173cb554-6143-4644-803b-1bc8812980f9,control,2020-07-05,3,Samsung SM-G960F,6,Chrome Mobile,0,0
736,17534181-bf62-4787-aa3e-6a58a3b7b4cd,control,2020-07-10,7,Generic Smartphone,6,Chrome Mobile,0,0
738,1757d7d9-e6e1-48fc-b402-76c8e82fbc51,control,2020-07-10,5,Generic Smartphone,6,Chrome Mobile,1,0
743,17934d35-351c-4d9d-821e-9a6f0a9bd703,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
744,17a924a3-2808-43ca-8da8-1f1289d69439,control,2020-07-04,9,Generic Smartphone,6,Chrome Mobile,0,0
745,17c6731d-d962-4045-a11f-c6113e6d070c,control,2020-07-10,3,Generic Smartphone,6,Chrome Mobile,0,0
747,17d76d18-a6e8-4d96-a728-b39e0c0f79a8,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
748,17d955fa-561d-4a6e-9e94-645976ac3db5,control,2020-07-08,3,Generic Smartphone,6,Chrome Mobile,0,0
750,17df53c4-0e87-45fd-b2a5-3f475564e701,exposed,2020-07-03,9,Generic Smartphone,6,Chrome Mobile,0,0
752,17ef19f2-e702-4ddd-b6c5-c5722423c13c,exposed,2020-07-06,4,Generic Smartphone,6,Chrome Mobile,0,0
753,1801be26-c4f7-4387-a401-7e5a5f1b9f71,control,2020-07-04,3,Generic Smartphone,6,Chrome Mobile,0,0
754,180778db-4bf0-45b7-babc-6eab7f8a83ad,exposed,2020-07-05,8,Generic Smartphone,6,Chrome Mobile,0,0
755,18078b5a-a401-4f01-bf91-33c5e5190b35,exposed,2020-07-06,9,Generic Smartphone,6,Chrome Mobile,0,0
756,180a1f0c-81ca-462e-b4c5-a67c3d12b28f,control,2020-07-04,4,Generic Smartphone,6,Chrome Mobile,0,0
757,180e9bc0-da47-46ed-963e-e9c36b2ed1df,exposed,2020-07-04,7,Generic Smartphone,6,Chrome Mobile,0,0
758,181239d6-5353-40cb-b5c0-c587f93ba3cb,exposed,2020-07-05,7,Generic Smartphone,6,Chrome Mobile,0,0
760,183bfe90-209f-4966-a798-b7bf228b2a51,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,0,0
761,18568b8a-14fc-4b59-9180-1edaa84cc418,control,2020-07-10,0,Generic Smartphone,6,Chrome Mobile,0,0
767,189e8f0e-3ee2-41b0-b7f2-c48499aa653e,control,2020-07-05,4,Generic Smartphone,6,Chrome Mobile,0,0
769,18aaaf0e-2573-4aca-8974-099009e9f4cf,exposed,2020-07-08,9,Generic Smartphone,6,Chrome Mobile,0,0
770,18c46d2e-5622-42e8-8fe6-b196483bce9a,exposed,2020-07-05,7,Generic Smartphone,6,Chrome Mobile,0,0
772,18dccbff-174c-4a2b-858f-45b9cc39e44a,exposed,2020-07-05,13,Generic Smartphone,6,Chrome Mobile,0,0
773,18e60773-e95b-4555-8601-c27f013a116c,exposed,2020-07-05,5,Generic Smartphone,6,Chrome Mobile,0,0
776,18eb267e-4f71-4236-996e-49b0964c42ee,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
777,18eccdb5-20c8-47f0-b734-378100e7fe76,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
778,18facc9a-cec4-4b94-80fd-ebae3f675269,control,2020-07-04,13,Generic Smartphone,6,Chrome Mobile,0,0
782,190b1b06-f790-4ad0-8969-a0d1b305fd75,exposed,2020-07-05,7,Generic Smartphone,6,Chrome Mobile,0,0
783,19158ed1-b35b-473b-8fad-0ae68ce1cb9b,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
784,191fe255-0a91-4b14-b43c-2532279ec12d,exposed,2020-07-09,20,Generic Smartphone,6,Chrome Mobile,0,0
786,1943b67b-7e76-4a2e-b433-8f15fef95e78,control,2020-07-09,0,Generic Smartphone,6,Chrome Mobile,0,0
788,1955d8b0-4824-4094-ae4e-5123024dfc21,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
790,19686593-9920-4335-8479-5602a387d84a,control,2020-07-04,13,Generic Smartphone,6,Chrome Mobile,0,0
792,198f52ec-0a8f-4576-8587-eef6823424f2,control,2020-07-05,10,Generic Smartphone,6,Chrome Mobile,0,0
793,19a7292d-d2db-44fb-aa7a-c5dfe0b3ae89,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
803,19d3966b-b85d-4042-bf54-fac16de9f467,control,2020-07-09,18,Generic Smartphone,6,Chrome Mobile,0,0
807,19f06992-3c6d-4160-8cbe-41dea80c375d,exposed,2020-07-09,12,Generic Smartphone,6,Chrome Mobile,0,0
809,19f656f8-d31d-4c5e-b42a-a768239190fe,exposed,2020-07-05,16,Generic Smartphone,6,Chrome Mobile,0,0
811,1a14a43b-cf4e-4a7b-8c65-993d14875979,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
813,1a2af29b-1e90-458b-89fd-0309d5692224,exposed,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,0
814,1a2e19ff-a2ba-4a54-9b63-529d0d08c608,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
816,1a45d5b7-89fa-4c18-8704-c53f35974757,exposed,2020-07-09,19,Generic Smartphone,6,Chrome Mobile,0,0
817,1a4d29f8-9880-4598-8117-876a0fd3e7c0,exposed,2020-07-07,18,Generic Smartphone,6,Chrome Mobile,0,0
