,auction_id,experiment,date,hour,device_make,platform_os,browser,yes,no
4606,92d1ce9a-4ae4-406b-9d5b-b126d195b428,exposed,2020-07-10,9,VOG-L29,6,Chrome Mobile WebView,0,0
4611,92f7c561-f245-4d94-9a3d-9c37e3b67de7,exposed,2020-07-10,7,Samsung SM-J330FN,6,Chrome Mobile WebView,0,0
4618,9329fc03-1069-4a80-8e35-6575e55e20b6,control,2020-07-09,20,Samsung SM-N976B,6,Chrome Mobile WebView,0,0
4619,9339fa03-fb9a-45d7-9e78-b3c54be85972,control,2020-07-09,18,Pixel 2,6,Chrome Mobile WebView,0,0
4628,93a1352e-589e-4843-8c09-e6deee373edc,exposed,2020-07-03,12,Generic Smartphone,6,Chrome Mobile WebView,0,0
4641,93e496ec-2e78-41a5-beda-a54c7266aa66,exposed,2020-07-10,9,LG-$2,6,Chrome Mobile WebView,0,0
4669,94e99967-2fb6-4d43-b619-c9b656387e17,exposed,2020-07-05,7,Generic Smartphone,6,Chrome Mobile WebView,0,0
4671,94ef0a77-518f-4f67-b74c-a067d8eb54bf,exposed,2020-07-09,20,Samsung SM-G965F,6,Chrome Mobile WebView,0,0
4676,952821ed-8c58-4a07-a181-7290d89d20e9,control,2020-07-10,7,Samsung SM-G930F,6,Chrome Mobile WebView,0,0
4679,95421ab1-259d-444e-bddd-21979dbd8e29,exposed,2020-07-05,21,Generic Smartphone,6,Chrome Mobile WebView,0,0
4681,9548afa8-0b90-4c2e-a533-64f2e618b621,exposed,2020-07-04,15,Samsung SM-G930F,6,Chrome Mobile WebView,0,0
4695,95ac7d9c-26a2-4f7b-89a5-0e54387035fe,exposed,2020-07-08,4,Samsung SM-A405FN,6,Chrome Mobile WebView,0,0
4697,95b2251e-4f8e-4307-8073-aad20e6fa693,exposed,2020-07-09,12,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
4701,95d3a4df-6c4b-46d7-a597-3a46a1bab21a,exposed,2020-07-10,0,Generic Smartphone,6,Chrome Mobile WebView,1,0
4707,95eeaa54-19a8-468b-8743-739c2a8d994d,exposed,2020-07-05,3,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
4711,9609cf86-ece9-4d12-b98a-e33033d5f336,exposed,2020-07-08,14,Samsung SM-J530F,6,Chrome Mobile WebView,0,0
4721,967f4376-d9b9-47cf-9617-fdbe46694730,exposed,2020-07-10,6,Samsung SM-A705FN,6,Chrome Mobile WebView,0,0
4734,96cd0e6c-9c11-4d90-8d5e-2af954fac735,exposed,2020-07-10,11,Samsung SM-N976B,6,Chrome Mobile WebView,0,0
4738,970842b3-3bd5-4d14-9868-9a510a0afd47,exposed,2020-07-05,14,Generic Smartphone,6,Chrome Mobile WebView,0,0
4741,971d4acf-b75b-476b-b7fe-5584342ed70a,exposed,2020-07-03,14,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
4748,97550632-8e96-44e1-8e07-3b832440d8ff,exposed,2020-07-04,3,Samsung SM-A405FN,6,Chrome Mobile WebView,0,0
4752,978bd4e7-f4c2-4aa7-87ae-5b95bb0598e8,exposed,2020-07-04,5,Samsung SM-G930F,6,Chrome Mobile WebView,0,0
4753,97916a46-1590-4ead-b620-d1245e681c01,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
4764,9812db3b-2c00-472d-8d30-a0b06c813357,exposed,2020-07-10,15,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
4768,9818cb33-c141-428a-9675-9ccad8e35888,control,2020-07-03,15,Samsung SM-A202F,6,Chrome Mobile WebView,0,0
4787,98b39cb9-e3ca-47e0-842f-b8f93d71fdcd,exposed,2020-07-03,12,Samsung SM-G965F,6,Chrome Mobile WebView,0,0
4802,991c90cb-482f-4a50-9a5a-8eb6e853e9b3,exposed,2020-07-04,11,Samsung SM-G950F,6,Chrome Mobile WebView,1,0
4807,9962eff9-0674-4c33-bb89-c9299c963133,exposed,2020-07-10,10,Samsung SM-G970F,6,Chrome Mobile WebView,0,0
4810,996df721-d3c9-4d1a-b77b-71edefc8c6a7,control,2020-07-07,20,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
4812,9982069f-65eb-47c0-995d-345b0c3b7359,exposed,2020-07-09,9,Generic Smartphone,6,Chrome Mobile WebView,0,0
4816,998e3f59-2c2b-48f1-a7a5-6129bc536f89,control,2020-07-03,15,Samsung SM-J530F,6,Chrome Mobile WebView,0,0
4823,99b69ec6-22cf-479b-b988-f96b39a388e7,exposed,2020-07-03,10,ELE-L29,6,Chrome Mobile WebView,0,0
4827,99f8f9a2-7950-4203-9129-89d6c26a5d75,exposed,2020-07-09,16,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
4830,9a00b17e-37ce-4cd4-82d6-7bc4d21cc524,exposed,2020-07-04,14,Samsung SM-J610FN,6,Chrome Mobile WebView,1,0
4831,9a0292f5-fd6f-4160-b266-22d8d415ff97,exposed,2020-07-05,10,Generic Smartphone,6,Chrome Mobile WebView,0,0
4833,9a07730b-e7e7-48cd-b3cd-a9c7e535db36,exposed,2020-07-06,5,Generic Smartphone,6,Chrome Mobile WebView,0,0
4836,9a2f384d-2c3f-4b21-8d55-57ce431c611b,exposed,2020-07-09,3,Samsung SM-N975F,6,Chrome Mobile WebView,0,0
4842,9a809de4-df69-4133-8b95-1dc40bf140b5,control,2020-07-03,15,Samsung SM-N976B,6,Chrome Mobile WebView,0,0
4846,9aa1bd7c-15b8-4df1-b157-5028d0ab7650,exposed,2020-07-09,12,Samsung SM-A510F,6,Chrome Mobile WebView,0,0
4853,9ac3b4d8-a066-487a-9042-44a5512aa1da,exposed,2020-07-08,15,Samsung SM-A320FL,6,Chrome Mobile WebView,0,0
4857,9ae80b4e-74a1-4407-ab6a-f72e1a0e8514,exposed,2020-07-09,21,Generic Smartphone,6,Chrome Mobile WebView,0,0
4861,9aed0b4a-30c2-4c83-ad5d-ce8dc135a08c,exposed,2020-07-04,12,Samsung SM-A405FN,6,Chrome Mobile WebView,0,0
4863,9b0b9843-4898-4d85-a3ad-9d4004cb4bcc,control,2020-07-10,8,Samsung SM-G930F,6,Chrome Mobile WebView,1,0
4864,9b0d3edf-c791-44f6-b2e4-4efad94152db,exposed,2020-07-09,12,Generic Smartphone,6,Chrome Mobile WebView,0,0
4876,9b60582e-1dc7-4beb-a149-10ac6ac68437,exposed,2020-07-03,8,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
4877,9b68844d-2e47-417c-930b-b53639b06762,control,2020-07-03,15,Samsung SM-G955F,6,Chrome Mobile WebView,0,0
4886,9b9029fd-0c1e-4cf4-980d-96708e941575,exposed,2020-07-09,3,Samsung SM-A202F,6,Chrome Mobile WebView,0,0
4895,9be43433-0373-43a1-8a16-15184280dc28,exposed,2020-07-08,8,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
4896,9be667e6-4b74-4803-abbc-b86a29efb9f1,exposed,2020-07-08,9,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
4904,9bfcdc27-dd75-4d4c-8422-bbe50a292525,control,2020-07-03,15,Samsung SM-J530F,6,Chrome Mobile WebView,0,0
4906,9c065606-912d-4370-801c-b92eb50a8bf7,exposed,2020-07-09,8,Samsung SM-A202F,6,Chrome Mobile WebView,0,0
4908,9c0f33c6-8d14-4a0c-b791-bff226b6fef9,control,2020-07-05,6,Pixel XL,6,Chrome Mobile WebView,0,0
4912,9c31388f-843a-497f-a45d-4918c4a20dc9,exposed,2020-07-08,17,Samsung SM-G900F,6,Chrome Mobile WebView,1,0
4917,9c49bd82-78df-436c-b3ff-9d5bb2f0989a,exposed,2020-07-09,14,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
4922,9c590c09-ce80-4a83-8664-d816b93ed078,exposed,2020-07-05,1,Samsung SM-G770F,6,Chrome Mobile WebView,0,0
4926,9c7c1e7f-f6d5-4b27-96bd-900621d7fbe5,exposed,2020-07-04,9,Moto $2,6,Chrome Mobile WebView,0,0
4929,9c958c42-3106-428e-a2fc-1a862610f69c,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
4935,9cb6ab68-95c2-46dd-8bac-eba2209b68bb,exposed,2020-07-08,14,Samsung SM-G965F,6,Chrome Mobile WebView,0,0
4948,9d285990-6cff-48c3-8372-b904e0b3552a,exposed,2020-07-09,18,Samsung SM-A217F,6,Chrome Mobile WebView,0,0
4953,9d67f928-df76-438c-aa6b-808975288ccc,exposed,2020-07-05,20,Samsung SM-A530F,6,Chrome Mobile WebView,0,0
4967,9dd9a1fe-10c1-4011-88ef-1cb56e8046ff,exposed,2020-07-09,7,LG-$2,6,Chrome Mobile WebView,0,0
4968,9dde2453-19cd-4d40-a93c-9bd4b896f635,exposed,2020-07-05,10,Samsung SM-N960F,6,Chrome Mobile WebView,0,0
4969,9df75589-df75-41d4-8efd-51c447d5448c,exposed,2020-07-03,8,Generic Smartphone,6,Chrome Mobile WebView,0,0
4986,9e9cc19b-5ecf-448c-8685-30335aae0ac2,control,2020-07-03,15,BBF100-1,6,Chrome Mobile WebView,0,0
4987,9e9fd09f-210c-41f8-910c-87864c0e277e,exposed,2020-07-04,21,Generic Smartphone,6,Chrome Mobile WebView,0,0
4992,9eb074ff-e050-4028-9f9d-4502e3e4ccdc,exposed,2020-07-06,9,PRA-LX1,6,Chrome Mobile WebView,0,0
5007,9f4d44e3-f50c-4d26-a290-6d795f234fe5,exposed,2020-07-06,8,Samsung SM-G935F,6,Chrome Mobile WebView,0,0
5014,9f83924e-4cd3-4fa4-bd2b-d2487cf165f7,exposed,2020-07-04,14,Samsung SM-G965F,6,Chrome Mobile WebView,1,0
5023,9fd6abec-56fc-4f34-8f09-0eedc4aac65f,exposed,2020-07-08,17,HTC U11 $2,6,Chrome Mobile WebView,0,0
5033,a03f05b4-2573-446e-abb4-663e298f7139,exposed,2020-07-08,17,LYA-L29,6,Chrome Mobile WebView,0,0
5036,a0501736-8008-46d5-842f-d5bb32e29742,exposed,2020-07-04,13,Samsung SM-A705FN,6,Chrome Mobile WebView,0,0
5037,a05e9add-bb58-4aae-a3d0-bcdeb71ea826,exposed,2020-07-08,19,Samsung SM-G960F,6,Chrome Mobile WebView,1,0
5042,a0870670-e129-43ec-b52d-8199ea7210ca,control,2020-07-07,10,XiaoMi Redmi Note 4,6,Chrome Mobile WebView,0,0
5043,a08cd2f9-e5e4-4e93-8574-3ecf75dbdd42,control,2020-07-03,15,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
5052,a0b8c441-ff56-4cba-a520-fab786e41a81,exposed,2020-07-04,19,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
5054,a0c399ba-67e7-4203-bc91-f9b4b1519465,control,2020-07-08,16,Samsung SM-A520F,6,Chrome Mobile WebView,0,0
5059,a0eed8b8-db44-4168-8139-2ea22c5cfd8b,exposed,2020-07-03,2,WAS-LX1A,6,Chrome Mobile WebView,0,0
5064,a1123199-1d7f-4c2f-807f-6a6c3ac84a2e,control,2020-07-09,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
5068,a12838dc-7f09-4acf-b40a-c0ded3e743c0,exposed,2020-07-09,7,Samsung SM-A105FN,6,Chrome Mobile WebView,0,0
5075,a1693b20-8c08-4cd9-ad0b-a593ff583447,exposed,2020-07-06,1,FIG-LX1,6,Chrome Mobile WebView,0,0
5080,a17ec796-6241-4cc1-91a8-408df2512899,exposed,2020-07-08,18,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
5081,a17fe324-ca89-48b6-b6cf-fbdc9054f80c,exposed,2020-07-05,12,Samsung SM-G965F,6,Chrome Mobile WebView,0,0
5085,a1c2da26-e050-4686-801b-b24923d351fc,exposed,2020-07-08,10,E6653,6,Chrome Mobile WebView,0,0
5086,a1d23d17-c9e4-4eb1-9721-6c9e0f872a14,control,2020-07-06,5,Generic Smartphone,6,Chrome Mobile WebView,0,0
5098,a2233a25-2039-40fa-950f-03db0135707b,exposed,2020-07-09,1,Samsung SM-A202F,6,Chrome Mobile WebView,0,0
5102,a248b74f-cbc9-4031-946d-34242f58c7c2,exposed,2020-07-08,17,Nokia$2$3,6,Chrome Mobile WebView,0,0
5113,a2ae6b71-9ea3-41d8-a073-3ad79eb667e6,control,2020-07-04,21,Samsung SM-G925F,6,Chrome Mobile WebView,0,0
5116,a2e58818-da4e-48eb-a9b3-2ea77a7049e0,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
5124,a30d8508-c84a-467d-bc53-5b4495cd2f90,control,2020-07-05,2,OnePlus ONEPLUS A6003,6,Chrome Mobile WebView,0,0
5125,a3111d5e-5f2e-40b8-bcd5-3493929734d3,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
5134,a34ae261-b70c-496b-95cc-29ee373d5504,exposed,2020-07-08,18,Samsung SM-G950F,6,Chrome Mobile WebView,1,0
5135,a353be6b-f41d-4e9b-b411-f888d26af2d8,exposed,2020-07-05,17,Samsung SM-A705FN,6,Chrome Mobile WebView,0,0
5136,a35491bb-e189-4c8b-bf08-e60c7f4034e9,control,2020-07-09,4,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
5140,a3942624-335c-4567-9f98-78ccbb5791d0,exposed,2020-07-03,5,XiaoMi MI MAX 3,6,Chrome Mobile WebView,1,0
5143,a3af7c56-caf7-4ee0-bdfd-d5514dd03fbb,exposed,2020-07-08,18,Samsung SM-G950F,6,Chrome Mobile WebView,1,0
5144,a3b4256f-95ef-4087-9c97-820c8af9cb12,control,2020-07-10,14,Samsung SM-A105FN,6,Chrome Mobile WebView,0,0
5150,a3f3e37c-6eae-4917-b5b0-e13479fe7773,exposed,2020-07-09,7,Samsung SM-G960F,6,Chrome Mobile WebView,1,0
5156,a40d48e9-9d58-4d23-86c3-a95222584d1c,exposed,2020-07-09,10,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
5158,a41d7241-755a-4fa2-bd56-bee69e6580c1,control,2020-07-06,7,Nokia$2$3,6,Chrome Mobile WebView,1,0
5171,a4603e64-959d-4664-a42d-9bbb3b7d4d6e,exposed,2020-07-10,13,Samsung SM-N950F,6,Chrome Mobile WebView,0,0
5177,a482e0d9-cf32-4d3a-beb3-c02cf26707ab,exposed,2020-07-10,8,Samsung SM-G900F,6,Chrome Mobile WebView,0,0
5188,a4dd39f1-ae0e-4932-8fe0-ceb1ebe7d670,exposed,2020-07-03,9,Samsung SM-A202F,6,Chrome Mobile WebView,0,0
5210,a53a27b4-b277-4e4b-899b-1b3a4731ef6a,exposed,2020-07-09,8,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
5218,a568a034-46e7-4bc3-83d8-eaca53f491ba,control,2020-07-03,15,EVA-L09,6,Chrome Mobile WebView,0,0
5219,a568e2bd-580d-489b-a9bc-f60d640d5d26,control,2020-07-08,15,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
5228,a5c3261c-8325-4f09-8c18-f6498320c53c,exposed,2020-07-10,0,OnePlus ONEPLUS A3003,6,Chrome Mobile WebView,0,0
5229,a5c4c3b3-3210-427c-a96d-2440400bed2f,exposed,2020-07-03,7,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
5234,a60bfc6d-91dc-445e-b250-940b9bcecfeb,exposed,2020-07-03,7,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
5237,a62fa5e0-54b0-49a7-a55d-c629888edc6a,exposed,2020-07-09,9,Generic Smartphone,6,Chrome Mobile WebView,0,0
5238,a64a7acc-6333-402f-b860-6251f6cee901,exposed,2020-07-10,10,Samsung SM-G970F,6,Chrome Mobile WebView,0,0
5242,a67018f4-a18b-4468-9636-fa2e48fdba33,exposed,2020-07-08,14,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
5248,a6a085ba-5f80-4a79-8bc5-1ea4518646d4,control,2020-07-09,5,Samsung SM-G960F,6,Chrome Mobile WebView,1,0
5251,a6a6eaa8-a1d6-478b-b79d-0d1751bb9a63,exposed,2020-07-08,18,PRA-LX1,6,Chrome Mobile WebView,0,0
5252,a6aae51d-86de-4c0f-b203-9937126fef86,exposed,2020-07-07,12,Samsung SM-N960F,6,Chrome Mobile WebView,0,0
5255,a6b7f636-9f94-4705-94ce-15545acda2c7,exposed,2020-07-06,8,OnePlus ONEPLUS A6000,6,Chrome Mobile WebView,0,0
5258,a6d7e9ac-1bf2-4ae3-b7c5-92b26ab22c27,exposed,2020-07-04,13,F3311,6,Chrome Mobile WebView,1,0
5265,a6f5d0f0-c72e-4997-966d-593416b8e513,exposed,2020-07-09,9,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
5269,a716cdab-37d5-4d94-b3b8-78dba51b087f,exposed,2020-07-10,16,Nokia$2$3,6,Chrome Mobile WebView,0,0
5285,a794efd7-2d54-4c45-bdfd-8cdc828401dd,control,2020-07-09,18,Samsung SM-A510F,6,Chrome Mobile WebView,0,0
5289,a7a0e417-b440-4372-ada9-1519e0576cd7,control,2020-07-08,21,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
5295,a7cdffae-04a8-4cc7-b6ae-9e9bdafc13df,exposed,2020-07-10,2,Samsung SM-A405FN,6,Chrome Mobile WebView,0,0
5299,a7ec1ab5-cc65-448a-b783-0c3b48aa7352,exposed,2020-07-07,16,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
5321,a898ef56-f60a-4abc-80d7-172c0a055dc8,exposed,2020-07-08,17,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
5334,a8d13798-4340-4648-bc23-faf9db50d255,exposed,2020-07-09,17,Samsung SM-G965F,6,Chrome Mobile WebView,1,0
5335,a8d2624d-3609-47cb-b828-450b44530d71,exposed,2020-07-08,20,Nokia$2$3,6,Chrome Mobile WebView,0,0
5338,a8e12d58-f576-421f-800f-f9adca735b9f,exposed,2020-07-03,8,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
5339,a8eccc4c-0c46-4bc0-9846-1f6770019ade,exposed,2020-07-10,4,Nokia$2$3,6,Chrome Mobile WebView,0,0
5349,a933387d-7161-4672-9b82-81dcaa437ed8,exposed,2020-07-05,19,Samsung SM-G980F,6,Chrome Mobile WebView,0,0
5356,a9820e2e-ddae-4607-970d-bd4decd31d63,control,2020-07-08,19,Generic Smartphone,6,Chrome Mobile WebView,0,0
5358,a988f49b-bb8a-42e1-909c-a735bbb7a867,control,2020-07-03,15,Samsung SM-G900F,6,Chrome Mobile WebView,0,0
5360,a98ffc07-6388-48ec-b8dd-1d9f77fd07d3,exposed,2020-07-09,22,Samsung SM-A600FN,6,Chrome Mobile WebView,1,0
5364,a9ad3ead-0546-42e8-b348-eac437f7941f,exposed,2020-07-04,12,VF-795,6,Chrome Mobile WebView,0,0
5366,a9b2b55e-16e0-4715-ad8a-5bfca764b0cc,exposed,2020-07-04,2,Generic Smartphone,6,Chrome Mobile WebView,0,0
5375,a9fc09aa-fab8-4ee5-90c8-e4887862aa31,exposed,2020-07-04,16,Samsung SM-J330FN,6,Chrome Mobile WebView,0,0
5377,aa056fe5-e94f-4aa0-abf1-6ee6af69e551,exposed,2020-07-05,8,Generic Smartphone,6,Chrome Mobile WebView,0,0
5379,aa12db63-7c56-47a5-9fbe-9b5da7074bfb,control,2020-07-03,15,VF-895N,6,Chrome Mobile WebView,0,0
5381,aa1d7391-e3fb-4fec-bb7f-2f16ace8ad90,control,2020-07-08,21,Pixel 3,6,Chrome Mobile WebView,0,0
5403,aace9395-b69f-45c7-9d4e-16fbc8bfba07,exposed,2020-07-08,21,Samsung SM-G950F,6,Chrome Mobile WebView,1,0
5411,ab24f233-a706-407d-944c-a9485e015128,control,2020-07-08,12,OnePlus ONEPLUS A5010,6,Chrome Mobile WebView,0,0
5412,ab27d3c2-4a53-4235-85d2-7dc9cad53e9d,exposed,2020-07-08,17,OnePlus ONEPLUS A6003,6,Chrome Mobile WebView,0,0
5417,ab30b1f9-09b5-4266-bdf2-7cac692e2fdb,control,2020-07-08,6,Samsung SM-N976B,6,Chrome Mobile WebView,0,0
5420,ab4f39cb-6c42-4d30-956f-e95b6a28de0b,exposed,2020-07-07,9,Samsung SM-A520F,6,Chrome Mobile WebView,0,0
5422,ab6aff3e-17db-4df0-a79c-b749364b1481,exposed,2020-07-08,7,Generic Smartphone,6,Chrome Mobile WebView,0,0
5423,ab8828e2-019c-46b3-b2b2-36e4ea9d3dd4,exposed,2020-07-05,5,Generic Smartphone,6,Chrome Mobile WebView,0,0
5428,aba4eaad-0ed8-49e7-b55d-d10269a8ee44,exposed,2020-07-03,6,Samsung SM-G920F,6,Chrome Mobile WebView,0,0
5429,abb040cb-936a-4bb8-8c60-31291f37bb02,exposed,2020-07-09,4,D6503,6,Chrome Mobile WebView,0,0
5430,abbf6f91-a065-44ab-9404-b756e5dd4078,exposed,2020-07-10,3,Generic Smartphone,6,Chrome Mobile WebView,0,0
5432,abc45f06-fb0c-4255-a809-0ba664f06368,exposed,2020-07-03,10,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
5444,ac27ad77-5444-4828-83f2-86af39a1f6c0,exposed,2020-07-04,2,Generic Smartphone,6,Chrome Mobile WebView,0,0
5445,ac30a25b-8cce-4dc3-aa01-69c60493f01c,exposed,2020-07-09,20,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
5448,ac49eabd-81c2-406c-b29e-a759c3fd112b,exposed,2020-07-05,9,Pixel 3a,6,Chrome Mobile WebView,0,0
5451,ac532f48-6f09-4459-8b55-6fe4445237cb,exposed,2020-07-08,22,Nokia$2$3,6,Chrome Mobile WebView,0,0
5452,ac773ad0-22b7-439c-b485-7b0091dca75c,exposed,2020-07-09,20,Samsung SM-G970F,6,Chrome Mobile WebView,0,0
5460,aca78452-5c53-472e-8073-b2afe18a16b7,exposed,2020-07-08,20,Pixel 3a,6,Chrome Mobile WebView,0,0
5468,ace1fc90-6fad-47da-92c3-2bd7965f0a79,exposed,2020-07-10,9,HUAWEI $2,6,Chrome Mobile WebView,0,0
5475,ad2e1b47-9b9e-4391-a413-4d21f312db38,exposed,2020-07-03,4,Samsung SM-A202F,6,Chrome Mobile WebView,0,0
5480,ad4896af-a807-4c82-a776-8e05bcc7d7cb,exposed,2020-07-09,3,Generic Smartphone,6,Chrome Mobile WebView,0,0
5486,ad7af3d7-6297-43ad-95e9-60469da6de56,exposed,2020-07-09,15,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
5508,ae1794d4-6798-4064-b684-6a060ee69d42,exposed,2020-07-09,12,Samsung SM-A520F,6,Chrome Mobile WebView,0,0
5526,aed01e1b-410e-440b-8a73-a2386b3adc1e,exposed,2020-07-04,18,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
5534,af1539d8-fdf8-4399-a55e-a1fec4adc966,control,2020-07-10,1,FIG-LX1,6,Chrome Mobile WebView,0,0
5544,af93dc3a-75b2-4b54-b3e6-c6afb098696a,exposed,2020-07-07,6,Generic Smartphone,6,Chrome Mobile WebView,1,0
5545,af9a163f-3262-4281-9c29-284e783d003f,exposed,2020-07-10,12,I3312,6,Chrome Mobile WebView,0,0
5546,afaabf4f-067c-49f1-abac-20ef7db94299,exposed,2020-07-05,8,Generic Smartphone,6,Chrome Mobile WebView,0,0
5549,afc4eb2a-5b81-40c4-9a6f-90920f02f206,exposed,2020-07-08,8,Samsung SM-A505FN,6,Chrome Mobile WebView,0,0
5558,b03800cc-e00c-4a27-9b4c-c5afcb2fc43d,control,2020-07-04,5,Pixel 2,6,Chrome Mobile WebView,0,0
5560,b044320d-0e4a-40fe-a274-07817cd4681b,exposed,2020-07-04,19,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
5561,b04db329-2d89-450f-825b-00216060bca8,exposed,2020-07-04,7,OnePlus ONEPLUS A5010,6,Chrome Mobile WebView,1,0
5563,b05d2b87-443b-4025-8c76-975cd530378f,exposed,2020-07-09,6,Samsung SM-G986B,6,Chrome Mobile WebView,0,0
5565,b0699bd2-fb07-478b-b3db-6b4430152e11,control,2020-07-03,15,Samsung SM-A405FN,6,Chrome Mobile WebView,0,0
5566,b0808206-754b-483d-8d89-297d50a610b3,exposed,2020-07-05,7,Pixel 3a,6,Chrome Mobile WebView,0,0
5570,b0905ee9-cc4c-4f05-b7c6-4844377d3109,exposed,2020-07-10,2,Pixel 3a,6,Chrome Mobile WebView,0,0
5571,b0a11cda-b6ac-4da9-8712-b51c328f50d8,exposed,2020-07-08,17,Generic Smartphone,6,Chrome Mobile WebView,0,0
5587,b11c6847-62c2-48b9-93ee-9bd2bc8be416,exposed,2020-07-04,2,Samsung SM-G903F,6,Chrome Mobile WebView,0,0
5593,b1569f74-2922-44ac-8bae-42add3a1cb57,control,2020-07-05,6,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
5602,b1893bf6-8a9d-4f24-bd02-669e8e68013c,exposed,2020-07-04,3,Generic Smartphone,6,Chrome Mobile WebView,0,0
5615,b1ba40b1-20d5-40b7-9917-f7a652e77cbe,exposed,2020-07-09,14,OnePlus ONEPLUS A5000,6,Chrome Mobile WebView,0,0
5623,b1ee47bf-b4b9-4ce9-aef1-c39578ed0b7b,exposed,2020-07-10,8,Samsung SM-G900F,6,Chrome Mobile WebView,0,0
5632,b227b271-18f9-4e91-8605-1a060d3eb63d,exposed,2020-07-07,12,Generic Smartphone,6,Chrome Mobile WebView,0,0
5636,b25134cf-a09f-4586-a51f-a898c1c14a0d,exposed,2020-07-10,7,FRD-L09,6,Chrome Mobile WebView,0,0
5646,b2988778-5622-426b-8dc7-999ccc469c97,exposed,2020-07-05,12,Samsung SM-J415FN,6,Chrome Mobile WebView,0,0
5649,b29ea9b9-5a4d-49f0-8af3-e6b928bbda1e,exposed,2020-07-09,5,Generic Smartphone,6,Chrome Mobile WebView,0,0
5660,b2d6796c-24d1-4120-9f52-22253e9793f5,exposed,2020-07-03,14,Generic Smartphone,6,Chrome Mobile WebView,0,0
5662,b2daef31-9b6c-4577-a426-233da40fa8d8,exposed,2020-07-03,7,TA-1033,6,Chrome Mobile WebView,1,0
5664,b2edf085-c93c-4ab8-a8b5-9e14141358a0,exposed,2020-07-09,22,Samsung SM-G930F,6,Chrome Mobile WebView,0,0
5667,b30dbf95-3fc6-45c5-8387-006f7f054de0,exposed,2020-07-07,12,Samsung SM-G970F,6,Chrome Mobile WebView,0,0
5672,b33d7503-94d7-4a0b-b3ba-8b491956d248,control,2020-07-10,16,Generic Smartphone,6,Chrome Mobile WebView,0,0
5680,b36bfc25-3cbf-4759-a111-8f7dcbd6c36e,exposed,2020-07-08,17,Samsung SM-G920F,6,Chrome Mobile WebView,0,0
5682,b3735157-ec0b-4c98-8d36-ab0c0a8013e7,exposed,2020-07-04,17,I3312,6,Chrome Mobile WebView,0,0
5688,b3ae0ba2-a2a8-4d7e-86dd-2f0e73a3e311,control,2020-07-03,15,Samsung SM-G935F,6,Chrome Mobile WebView,0,0
5697,b3f30157-c19c-457e-8d7f-91f9f0ba9042,exposed,2020-07-08,10,Generic Smartphone,6,Chrome Mobile WebView,0,0
5701,b3f91314-249d-4e73-a4fa-4a30c8dc8500,exposed,2020-07-03,10,Generic Smartphone,6,Chrome Mobile WebView,0,0
5702,b3fa7527-f200-4801-941d-7bb920aa6cbd,exposed,2020-07-08,15,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
5714,b453c9ae-be6a-4bab-8584-59b21066014e,exposed,2020-07-09,13,Pixel XL,6,Chrome Mobile WebView,0,0
5717,b4726243-94fc-44d4-9ef1-053b5a24a44b,exposed,2020-07-07,2,Samsung SM-A715F,6,Chrome Mobile WebView,0,0
5721,b47da71b-7c65-471b-9d53-61ad013fc7fd,exposed,2020-07-03,14,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
